Report,Timeframe,Period,Type,Geography,Current Year Week Ending,ASP Current Year,Total Bulk and Bags,4046,4225,4770,TotalBagged,Sml Bagged,Lrg Bagged,X-Lrg Bagged,Unknown Bag Size
Category,Weekly,49,Conventional,Albany,2023/12/10,0.996575147,125973.2971,37222.44483,57443.45675,14.38499967,31293.01048,27060.83529,1689.075559,1851.01875,692.0808755
Category,Weekly,48,Conventional,Albany,2023/12/03,1.016928144,124078.9626,33276.6195,57830.8171,37.52670544,32933.99932,29898.63594,976.1025166,1474.2,585.0608625
Category,Weekly,47,Conventional,Albany,2023/11/26,1.019217286,101754.8632,30680.71268,45495.28474,3.7799999,25575.08582,23174.31519,372.6487956,1442.30625,585.8155775
Category,Weekly,46,Conventional,Albany,2023/11/19,1.032437493,116018.1272,32677.20792,53537.0964,1.88999995,29801.93286,25633.39783,1591.665017,1886.85,690.0200106
Category,Weekly,45,Conventional,Albany,2023/11/12,0.992264299,125245.7432,29462.22479,61764.76526,2.884455507,34015.86868,29384.72276,2127.259483,1782.50625,721.3801901
Category,Weekly,44,Conventional,Albany,2023/11/05,1.024253867,122722.7872,32517.2778,60020.83608,0,30184.67333,26769.30689,1328.0008,1461.6,625.7656424
Category,Weekly,43,Conventional,Albany,2023/10/29,1.127994223,109251.5703,27794.82706,51143.3743,2.83500005,30310.53397,27280.69165,1074.29656,1394.6625,560.8832594
Category,Weekly,42,Conventional,Albany,2023/10/22,1.045258786,123935.1496,29469.43598,64292.3474,5.681971235,30167.68421,25962.01266,2373.524138,1168.25625,663.8911632
Category,Weekly,41,Conventional,Albany,2023/10/15,1.055204222,130300.512,38801.02586,59963.60546,5.923137215,31529.95759,26247.68489,1802.55973,552.0375,2927.675468
Category,Weekly,40,Conventional,Albany,2023/10/08,1.18594618,118093.0856,28642.89497,60847.42567,3.558355789,28599.20662,22481.52987,1352.826811,732.375,4032.474941
Category,Weekly,39,Conventional,Albany,2023/10/01,1.039381834,104659.0282,24280.69665,53702.81981,7.579425319,26667.93234,19685.3547,745.7959918,577.63125,5659.150399
Category,Weekly,38,Conventional,Albany,2023/09/24,1.012556518,104295.8622,29271.60367,51640.65897,4.263187932,23379.33634,19225.02328,1073.805842,212.23125,2868.275964
Category,Weekly,37,Conventional,Albany,2023/09/17,0.959485587,119358.6524,38225.37984,57014.01895,9.998736127,24109.25484,19404.1406,1801.607416,2.75625,2900.750571
Category,Weekly,36,Conventional,Albany,2023/09/10,0.990158392,115596.9808,30503.24428,59303.03271,4.724999875,25785.97883,20499.52541,1737.325691,19.29375,3529.833976
Category,Weekly,35,Conventional,Albany,2023/09/03,1.017116753,105690.9763,27705.7163,52961.58077,0,25023.67925,20386.09347,1346.4833,5.90625,3285.196231
Category,Weekly,34,Conventional,Albany,2023/08/27,0.960806129,121437.033,38829.36061,54445.34631,0.944999975,28161.38107,23385.86116,1269.944441,16.5375,3489.037968
Category,Weekly,33,Conventional,Albany,2023/08/20,1.025113381,118686.6993,33280.79273,58352.78263,0.944999975,27052.1789,21738.42027,1434.84475,17.325,3861.588875
Category,Weekly,32,Conventional,Albany,2023/08/13,0.978386362,142156.6602,38434.52206,77287.31205,7.604078478,26427.22197,17933.95973,2557.567413,2.75625,5932.938574
Category,Weekly,31,Conventional,Albany,2023/08/06,1.064141428,116159.2028,29928.46867,60768.11585,6.747374515,25455.87092,18693.52901,3336.364622,8.26875,3417.708542
Category,Weekly,30,Conventional,Albany,2023/07/30,1.037471405,140882.4557,41933.25619,76107.63813,0.989257195,22840.57212,18369.68196,1779.285472,8.26875,2683.335943
Category,Weekly,29,Conventional,Albany,2023/07/23,1.003280792,123181.7744,35680.61533,61063.28341,14.86882888,26423.00687,19283.40448,3739.18125,220.5,3179.921141
Category,Weekly,28,Conventional,Albany,2023/07/16,1.044397948,151717.4625,41822.77168,85497.57087,10.5289395,24386.59098,18693.20547,1974.39375,385.875,3333.116763
Category,Weekly,27,Conventional,Albany,2023/07/09,0.987973879,153192.4572,40427.97059,85416.74846,1.88999995,27345.84815,22561.58314,1279.6875,248.0625,3256.515006
Category,Weekly,26,Conventional,Albany,2023/07/02,1.075742151,135886.5957,36178.05554,74769.79465,7.762275193,24930.9832,20262.81394,1433.64375,267.35625,2967.169263
Category,Weekly,25,Conventional,Albany,2023/06/25,0.988430901,135266.6008,31500.09954,76156.79684,3.983243081,27605.7212,23218.06157,2163.65625,2.75625,2221.247126
Category,Weekly,24,Conventional,Albany,2023/06/18,0.974856302,150571.6946,29051.73865,92326.10064,13.68814771,29180.1672,26559.03149,1720.81875,5.5125,894.804458
Category,Weekly,23,Conventional,Albany,2023/06/11,0.982787094,144713.5169,28163.44937,83339.11339,8.5049999,33202.44914,30047.89037,2319.58125,2.75625,832.2212676
Category,Weekly,22,Conventional,Albany,2023/06/04,0.966642463,167663.1907,33954.15607,106861.001,16.01263828,26832.02096,23130.14595,2745.61875,14.9625,941.293761
Category,Weekly,21,Conventional,Albany,2023/05/28,1.072677401,140422.5804,28575.48165,81134.83517,12.37284698,30699.89073,27541.65244,1683.01875,574.48125,900.7382864
Category,Weekly,20,Conventional,Albany,2023/05/21,0.95571256,163992.2082,32728.42052,104611.2665,13.4399997,26639.08112,21613.36012,2324.4375,1845.50625,855.7772472
Category,Weekly,19,Conventional,Albany,2023/05/14,1.03800058,140644.1608,25187.22275,83246.9356,27.33737326,32182.6651,28637.73229,445.59375,2419.2,680.1390572
Category,Weekly,18,Conventional,Albany,2023/05/07,0.92940009,188544.4011,46726.46775,108493.0367,23.6046136,33301.29204,29690.40167,721.21875,2034.50625,855.1653646
Category,Weekly,17,Conventional,Albany,2023/04/30,1.012899694,149072.5158,28448.11633,87228.55941,19.20553268,33376.63449,29961.94016,574.21875,2000.25,840.2255837
Category,Weekly,16,Conventional,Albany,2023/04/23,1.022011277,141251.4225,33715.86584,75303.48527,20.07131895,32212.00012,29468.31973,27.5625,1924.65,791.4678836
Category,Weekly,15,Conventional,Albany,2023/04/16,0.919777135,157182.1416,44191.20173,85979.5537,36.61321803,26974.77295,24327.91312,0,1943.55,703.3098355
Category,Weekly,14,Conventional,Albany,2023/04/09,1.006712082,139912.4206,35635.39256,74061.48749,311.6703031,29903.87024,26996.15321,9.1875,2195.55,702.9795336
Category,Weekly,13,Conventional,Albany,2023/04/02,0.946189487,141665.7173,32034.30201,75843.82132,11.49129791,33776.10272,30797.65572,344.53125,1849.05,784.8657439
Category,Weekly,12,Conventional,Albany,2023/03/26,0.91321147,171867.2084,50277.56146,90654.06604,1.16532954,30934.41559,27400.08293,1029,1735.65,769.6826595
Category,Weekly,11,Conventional,Albany,2023/03/19,0.930650623,144459.6138,35840.07254,75568.59642,9.015312275,33041.92956,28841.21732,1470,1820.7,910.0122488
Category,Weekly,10,Conventional,Albany,2023/03/12,0.921282413,147966.7062,32639.05577,78498.55904,6.955288957,36822.13614,33938.85721,105.65625,1735.65,1041.972679
Category,Weekly,9,Conventional,Albany,2023/03/05,0.892500123,155312.25,35243.51624,79915.00221,10.57459673,40143.15697,37143.23154,308.04375,1735.25625,956.6254329
Category,Weekly,8,Conventional,Albany,2023/02/26,0.968970469,130689.5287,32385.55227,66496.87775,55.80170313,31751.29695,28308.83062,6.3,1848.65625,1587.510078
Category,Weekly,7,Conventional,Albany,2023/02/19,0.955872515,129545.9224,33065.87384,71223.7507,27.47650358,25228.82141,22176.99244,0,1726.2,1325.628961
Category,Weekly,6,Conventional,Albany,2023/02/12,0.926289578,181635.2362,50818.06436,101132.6846,17.40228198,29667.08499,26491.56149,12.6,2355.01875,807.9047409
Category,Weekly,5,Conventional,Albany,2023/02/05,0.932927326,145199.611,39476.56298,77973.16395,35.72961247,27714.15444,25763.59581,9.45,1808.1,133.0086264
Category,Weekly,4,Conventional,Albany,2023/01/29,1.010049645,135737.4759,31706.10138,77441.47325,35.82288769,26554.07835,22976.32119,1777.78125,1694.7,105.2759057
Category,Weekly,3,Conventional,Albany,2023/01/22,0.97164471,159707.8555,41821.75405,91778.34883,24.35549565,26083.39715,22519.04984,1667.53125,1801.40625,95.40980909
Category,Weekly,2,Conventional,Albany,2023/01/15,1.011981784,138176.2858,32049.32839,78021.77254,18.79728865,28086.38755,24650.79574,1603.21875,1732.5,99.87305315
Category,Weekly,1,Conventional,Albany,2023/01/08,0.969130579,136389.4985,31375.49048,77948.20105,24.86584316,27040.94117,24195.09422,849.84375,1902.20625,93.7969498
Category,Weekly,52,Conventional,Atlanta,2023/12/31,0.97116276,873549.2507,481553.5438,123138.964,53.18576163,268803.5572,190783.1317,60219.42362,2444.79375,15356.20811
Category,Weekly,51,Conventional,Atlanta,2023/12/24,0.974359852,858524.7691,443820.3373,101643.0027,53.04350729,313008.3856,230861.7175,63697.20836,1981.74375,16467.71595
Category,Weekly,50,Conventional,Atlanta,2023/12/17,0.953232573,900742.2538,433068.4062,131323.8262,56.41255781,336293.6088,226306.8365,93235.47119,1918.35,14832.95115
Category,Weekly,49,Conventional,Atlanta,2023/12/10,1.017781236,866630.2329,485711.7201,77065.33025,44.75553381,303808.4271,203226.0628,84824.03701,2125.06875,13633.25856
Category,Weekly,48,Conventional,Atlanta,2023/12/03,1.069565664,886727.0113,479450.8006,103775.975,69.5496316,303430.6861,212278.2958,74030.91243,1469.08125,15652.39667
Category,Weekly,47,Conventional,Atlanta,2023/11/26,1.065316738,735705.5561,390866.3372,63954.51692,44.02201782,280840.68,234498.0308,35299.99128,763.48125,10279.17667
Category,Weekly,46,Conventional,Atlanta,2023/11/19,1.092451631,788528.3479,413560.2508,59902.93314,58.03403943,315007.1299,251128.5371,46883.36886,956.41875,16038.8052
Category,Weekly,45,Conventional,Atlanta,2023/11/12,1.077048542,821135.4877,450626.3108,61378.93306,50.24796482,309079.9959,222033.4629,63221.7581,884.75625,22940.01864
Category,Weekly,44,Conventional,Atlanta,2023/11/05,1.061527074,856864.5977,466848.6806,48956.2047,34.88703848,341024.8254,290974.0428,34388.60594,5.5125,15656.66417
Category,Weekly,43,Conventional,Atlanta,2023/10/29,1.150940828,780772.6267,417572.921,47589.62833,41.18842998,315568.8889,252071.8617,41824.75462,5.5125,21666.76013
Category,Weekly,42,Conventional,Atlanta,2023/10/22,1.083883575,854232.6594,435082.8983,57102.63916,70.47295648,361976.649,308199.4374,34920.09164,0,18857.11992
Category,Weekly,41,Conventional,Atlanta,2023/10/15,0.99609358,893109.8306,437629.4999,52090.07261,88.56407081,403301.694,358840.881,28150.62084,6.3,16303.89222
Category,Weekly,40,Conventional,Atlanta,2023/10/08,1.030827965,828108.9228,415234.0461,88439.91272,31.526208,324403.4378,268643.0926,43252.26209,22.05,12486.03316
Category,Weekly,39,Conventional,Atlanta,2023/10/01,0.976236126,900804.8095,418759.3586,97622.83587,60.13809788,384362.4769,286235.7838,78415.98502,1499.4,18211.30814
Category,Weekly,38,Conventional,Atlanta,2023/09/24,0.98251173,877735.1016,456071.4355,73299.95255,25.17273252,348338.5407,269025.1118,60201.95563,1833.3,17278.17329
Category,Weekly,37,Conventional,Atlanta,2023/09/17,1.005613788,909538.9932,468357.3915,89129.27416,20.37589829,352031.9516,293779.2796,38372.28721,2708.60625,17171.77858
Category,Weekly,36,Conventional,Atlanta,2023/09/10,1.043644441,934256.6722,427584.0424,146326.795,67.41507845,360278.4197,283185.9425,67340.1634,2633.79375,7118.520074
Category,Weekly,35,Conventional,Atlanta,2023/09/03,1.071083044,925188.8333,410410.1591,133235.966,34.55938784,381508.1488,338511.4765,23374.84913,1248.58125,18373.24187
Category,Weekly,34,Conventional,Atlanta,2023/08/27,1.069846989,924330.4991,446876.9079,78714.49282,58.61585679,398680.4825,308716.9163,71528.21965,1489.1625,16946.18411
Category,Weekly,33,Conventional,Atlanta,2023/08/20,1.043980272,997038.022,410041.9994,141783.2522,153.2529967,445059.5175,362679.6109,75841.05517,2927.1375,3611.713945
Category,Weekly,32,Conventional,Atlanta,2023/08/13,1.107325117,976320.3143,436187.5472,143300.4613,49.64893316,396782.6569,313853.0472,76927.13033,2100.2625,3902.216927
Category,Weekly,31,Conventional,Atlanta,2023/08/06,1.225864917,872833.3052,437640.7257,71061.7876,54.73477382,364076.0571,297683.5382,60389.38525,2042.38125,3960.752437
Category,Weekly,30,Conventional,Atlanta,2023/07/30,1.285145547,844301.3004,446415.3944,87578.78095,195.8407306,310111.2843,239040.2437,58688.64193,2039.625,10342.77367
Category,Weekly,29,Conventional,Atlanta,2023/07/23,1.244773552,849233.3673,373283.1492,152756.8323,184.7959863,323008.5899,283894.6319,28204.3125,2982.65625,7926.98926
Category,Weekly,28,Conventional,Atlanta,2023/07/16,1.201628767,885130.651,407513.1858,154043.6649,127.1857139,323446.6146,280276.7881,21585.1125,4278.4875,17306.22651
Category,Weekly,27,Conventional,Atlanta,2023/07/09,1.149117892,904416.2363,452810.0784,102283.113,103.5709137,349219.474,249004.2807,83230.48125,2853.9,14130.8121
Category,Weekly,26,Conventional,Atlanta,2023/07/02,1.027769054,1006290.742,490794.0497,134897.8476,137.8474828,380460.9969,258741.9542,115601.5875,2559.375,3558.080218
Category,Weekly,25,Conventional,Atlanta,2023/06/25,0.992811577,1011761.071,499462.6136,134720.654,244.038876,377333.7647,274013.6778,97708.5375,1930.1625,3681.386883
Category,Weekly,24,Conventional,Atlanta,2023/06/18,0.968686902,1065420.151,538501.0645,145228.9014,200.9377085,381489.2478,285340.6237,89878.95,2374.70625,3894.967875
Category,Weekly,23,Conventional,Atlanta,2023/06/11,0.949491754,1073907.138,494988.684,162511.3775,257.0099754,416150.0668,290302.3388,118057.9313,3977.6625,3812.134264
Category,Weekly,22,Conventional,Atlanta,2023/06/04,0.960529877,1070554.278,539411.4718,131576.8196,247.8681827,399318.1182,289512.785,102989.775,2966.5125,3849.045779
Category,Weekly,21,Conventional,Atlanta,2023/05/28,0.983947076,1080443.932,493736.0706,188949.2166,164.2634491,397594.3814,283703.0096,106022.4375,3402.39375,4466.540602
Category,Weekly,20,Conventional,Atlanta,2023/05/21,0.969627015,1107308.042,501747.1882,185741.2691,151.1488298,419668.4359,272673.0406,139360.9875,3655.575,3978.832815
Category,Weekly,19,Conventional,Atlanta,2023/05/14,0.884860092,1108907.343,547455.2164,162220.6388,145.2030705,399086.2848,271263.623,119677.425,4072.1625,4073.07431
Category,Weekly,18,Conventional,Atlanta,2023/05/07,0.893167612,1268344.964,625460.6715,217792.6247,157.4205626,424934.2477,298884.1331,119293.9125,2638.51875,4117.683393
Category,Weekly,17,Conventional,Atlanta,2023/04/30,0.975327683,1111905.086,541982.4479,165343.6285,159.2636358,404419.7456,295269.3733,101922.45,3360.2625,3867.659823
Category,Weekly,16,Conventional,Atlanta,2023/04/23,0.944527867,1071934.614,530858.4237,135364.0044,135.7818028,405576.4041,278722.337,118717.4625,4278.88125,3857.723362
Category,Weekly,15,Conventional,Atlanta,2023/04/16,0.904772118,1086241.262,579141.8153,82963.4714,148.1353466,423987.8401,285107.2158,131036.0625,4288.33125,3556.230471
Category,Weekly,14,Conventional,Atlanta,2023/04/09,0.891379629,1011471.337,528766.9602,118577.3926,120.3849341,364006.5994,243441.5872,112619.0625,3833.15625,4112.793443
Category,Weekly,13,Conventional,Atlanta,2023/04/02,0.869319747,1089746.748,517985.5269,154399.5562,210.9452667,417150.7199,306045.8582,103495.2188,3716.2125,3893.430476
Category,Weekly,12,Conventional,Atlanta,2023/03/26,0.859108348,1093319.12,545818.6318,125450.5905,209.4186622,421840.4787,310889.0985,102527.3813,4814.38125,3609.617783
Category,Weekly,11,Conventional,Atlanta,2023/03/19,0.861702917,1113437.72,495201.0814,189180.6656,210.4463207,428845.5265,312665.1663,108404.8875,4445.4375,3330.035214
Category,Weekly,10,Conventional,Atlanta,2023/03/12,0.859041308,1100521.771,532498.4915,146477.4623,170.6854112,421375.1322,304302.7884,112716.1875,2994.8625,1361.293852
Category,Weekly,9,Conventional,Atlanta,2023/03/05,0.856246169,1115013.952,570416.6963,95306.93082,111.1161729,449179.2086,331755.6362,104718.9921,11762.39535,942.1849032
Category,Weekly,8,Conventional,Atlanta,2023/02/26,0.897782135,1037564.416,545299.1652,74311.24557,53.76768452,417900.2377,309857.1295,93397.31078,13685.21192,960.5855493
Category,Weekly,7,Conventional,Atlanta,2023/02/19,0.864119206,1048436.133,554457.5364,134726.0279,118.3165826,359134.2522,270424.9298,76078.0125,11686.5315,944.7784354
Category,Weekly,6,Conventional,Atlanta,2023/02/12,0.87270146,1218916.822,636428.4479,216114.9891,162.4854983,366210.8999,273195.0643,76949.5125,14841.65025,1224.672905
Category,Weekly,5,Conventional,Atlanta,2023/02/05,0.848678853,1101715.358,686617.2021,130906.2357,364.9333122,283826.9868,178178.9107,89849.2875,15023.66594,775.1226689
Category,Weekly,4,Conventional,Atlanta,2023/01/29,0.877085682,1109080.142,667829.294,160879.9905,102.0463018,280268.8111,189899.2985,74830.3958,14709.26056,829.8561986
Category,Weekly,3,Conventional,Atlanta,2023/01/22,0.902030529,1060808.934,602943.6551,196809.6541,129.2226473,260926.4021,191044.9162,54363.32798,14615.75825,902.3996523
Category,Weekly,2,Conventional,Atlanta,2023/01/15,0.879507375,1041458.907,619004.7976,160845.678,187.4822701,261420.9487,148688.0413,97663.19373,14232.25185,837.4618198
Category,Weekly,1,Conventional,Atlanta,2023/01/08,0.880533418,1031628.375,527943.0447,216075.5845,165.6828175,287444.0627,188240.9219,84281.1375,13868.26875,1053.734571
Category,Weekly,52,Conventional,Baltimore/Washington,2023/12/31,1.051347067,1413726.907,506719.957,176392.3105,1873.871641,728740.7678,632120.3771,46745.91709,26693.22788,23181.24563
